NO_OF_FRAMES	6282
NO_OF_CAMERAS	4
NO_OF_MARKERS	11
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-12-11, 15:41:33.098	68320.78217323
DATA_INCLUDED	3D
MARKER_NAMES	base_1	base_2	base_3	base_4	base_5	base_6					
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Mixed	Measured
Frame	Time	base_1 X	base_1 Y	base_1 Z	base_2 X	base_2 Y	base_2 Z	base_3 X	base_3 Y	base_3 Z	base_4 X	base_4 Y	base_4 Z	base_5 X	base_5 Y	base_5 Z	base_6 X	base_6 Y	base_6 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	
81	0.26667	458.384	-659.015	26.779	-401.507	-561.519	28.571	193.419	-491.677	28.694	249.070	-181.903	31.026	-93.226	-143.249	33.386	-239.475	-529.082	33.074	371.653	251.208	1588.239	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
82	0.27000	458.405	-659.051	26.587	-401.524	-561.551	28.552	193.432	-491.666	28.627	249.077	-181.889	31.007	-93.244	-143.301	33.321	-239.475	-529.087	33.093	370.102	251.295	1599.897	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
83	0.27333	458.447	-659.045	26.549	-401.496	-561.546	28.557	193.433	-491.665	28.612	249.082	-181.868	30.984	-93.253	-143.232	33.350	-239.475	-529.082	33.075	368.596	251.381	1611.522	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
84	0.27667	458.448	-659.058	26.516	-401.517	-561.547	28.548	193.422	-491.683	28.593	249.076	-181.860	30.998	-93.254	-143.234	33.335	-239.475	-529.082	33.075	367.058	251.363	1622.984	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
85	0.28000	458.405	-658.985	26.743	-401.498	-561.517	28.597	193.450	-491.638	28.657	249.058	-181.893	31.040	-93.236	-143.258	33.339	-239.498	-529.054	33.110	365.560	251.421	1634.362	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
86	0.28333	458.413	-659.039	26.610	-401.528	-561.516	28.601	193.417	-491.680	28.571	249.049	-181.874	31.033	-93.247	-143.227	33.251	-239.498	-529.054	33.110	364.000	251.410	1645.593	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
87	0.28667	458.418	-659.023	26.638	-401.513	-561.541	28.505	193.437	-491.694	28.636	249.057	-181.855	31.012	-93.228	-143.281	33.233	-239.475	-529.082	33.075	362.448	251.432	1656.656	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
88	0.29000	458.398	-658.971	26.632	-401.498	-561.505	28.589	193.435	-491.652	28.586	249.068	-181.903	30.975	-93.226	-143.274	33.214	-239.491	-529.022	33.158	360.942	251.436	1667.624	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
89	0.29333	458.431	-659.047	26.629	-401.502	-561.535	28.562	193.446	-491.652	28.562	249.054	-181.886	31.019	-93.251	-143.266	33.365	-239.474	-529.049	33.107	359.455	251.502	1678.440	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
90	0.29667	458.443	-659.009	26.513	-401.502	-561.546	28.511	193.427	-491.690	28.653	249.064	-181.870	31.043	-93.291	-143.244	33.344	-239.490	-529.018	33.140	357.968	251.677	1689.182	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
91	0.30000	458.409	-659.049	26.642	-401.504	-561.533	28.557	193.434	-491.678	28.635	249.061	-181.914	31.036	-93.246	-143.308	33.404	-239.475	-529.082	33.075	356.441	251.428	1699.583	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
92	0.30333	458.406	-658.988	26.708	-401.528	-561.537	28.595	193.426	-491.673	28.581	249.065	-181.870	31.033	-93.281	-143.312	33.328	-239.481	-529.085	33.077	355.019	251.377	1710.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
93	0.30667	458.426	-659.024	26.645	-401.517	-561.526	28.544	193.442	-491.684	28.667	249.085	-181.853	31.054	-93.262	-143.284	33.374	-239.467	-529.047	33.105	353.557	251.338	1720.388	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
94	0.31000	458.436	-659.047	26.511	-401.519	-561.574	28.529	193.465	-491.660	28.687	249.054	-181.897	30.963	-93.248	-143.283	33.327	-239.474	-529.078	33.056	352.057	251.271	1730.667	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
95	0.31333	458.390	-659.022	26.634	-401.527	-561.538	28.560	193.444	-491.687	28.601	249.085	-181.892	31.004	-93.285	-143.259	33.400	-239.467	-529.046	33.104	350.625	251.214	1740.881	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
96	0.31667	458.391	-659.065	26.657	-401.522	-561.525	28.574	193.430	-491.663	28.598	249.061	-181.876	31.011	-93.273	-143.257	33.416	-239.505	-529.090	33.080	349.194	251.195	1750.974	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
97	0.32000	458.397	-659.034	26.712	-401.502	-561.520	28.581	193.471	-491.668	28.876	249.083	-181.868	31.042	-93.297	-143.277	33.336	-239.475	-529.082	33.075	347.686	251.133	1760.930	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
98	0.32333	458.389	-658.974	26.636	-401.519	-561.553	28.567	193.442	-491.649	28.682	249.071	-181.877	31.018	-93.238	-143.307	33.316	-239.475	-529.082	33.075	346.198	251.190	1770.832	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
99	0.32667	458.434	-659.035	26.623	-401.522	-561.572	28.529	193.444	-491.679	28.627	249.060	-181.845	31.048	-93.238	-143.251	33.311	-239.475	-529.083	33.075	344.691	251.113	1780.578	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100	0.33000	458.430	-659.026	26.549	-401.516	-561.557	28.550	193.415	-491.712	28.621	249.060	-181.883	30.916	-93.237	-143.212	33.285	-239.498	-529.054	33.110	343.266	251.273	1790.293	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
101	0.33333	458.413	-659.017	26.604	-401.506	-561.556	28.530	193.459	-491.668	28.650	249.065	-181.867	31.032	-93.209	-143.251	33.314	-239.498	-529.054	33.110	341.759	251.260	1799.858	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
102	0.33667	458.451	-659.037	26.613	-401.506	-561.478	28.611	193.451	-491.662	28.632	249.071	-181.855	31.024	-93.249	-143.251	33.348	-239.469	-529.085	33.091	340.280	251.441	1809.356	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
103	0.34000	458.409	-658.981	26.648	-401.524	-561.536	28.550	193.442	-491.682	28.613	249.061	-181.879	30.976	-93.215	-143.273	33.253	-239.490	-529.018	33.140	338.820	251.527	1818.719	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
104	0.34333	458.431	-659.034	26.668	-401.522	-561.539	28.570	193.446	-491.646	28.613	249.043	-181.894	30.975	-93.239	-143.293	33.282	-239.490	-529.013	33.122	337.321	251.637	1827.979	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
105	0.34667	458.420	-659.031	26.556	-401.505	-561.527	28.584	193.431	-491.692	28.661	249.054	-181.897	31.008	-93.261	-143.299	33.384	-239.460	-529.010	33.134	335.884	251.870	1837.137	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
106	0.35000	458.421	-659.034	26.690	-401.513	-561.522	28.561	193.418	-491.676	28.494	249.073	-181.847	31.040	-93.283	-143.288	33.418	-239.475	-529.082	33.074	334.376	251.926	1846.116	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
107	0.35333	458.410	-659.074	26.577	-401.500	-561.528	28.571	193.444	-491.663	28.608	249.068	-181.890	30.995	-93.243	-143.288	33.409	-239.475	-529.087	33.093	332.933	252.088	1855.057	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
108	0.35667	458.379	-659.079	26.615	-401.491	-561.510	28.605	193.438	-491.653	28.573	249.057	-181.871	30.990	-93.276	-143.296	33.393	-239.475	-529.082	33.074	331.419	252.230	1863.863	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
109	0.36000	458.403	-658.962	26.587	-401.489	-561.515	28.614	193.444	-491.661	28.676	249.040	-181.864	31.018	-93.238	-143.278	33.380	-239.492	-529.056	33.126	329.986	252.457	1872.565	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
110	0.36333	458.405	-658.980	26.694	-401.507	-561.516	28.579	193.418	-491.659	28.653	249.066	-181.863	31.046	-93.270	-143.318	33.355	-239.468	-529.080	33.072	328.461	252.549	1881.130	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
111	0.36667	458.420	-659.004	26.629	-401.544	-561.525	28.557	193.450	-491.664	28.681	249.056	-181.892	30.994	-93.212	-143.244	33.314	-239.475	-529.083	33.075	327.051	252.624	1889.595	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
112	0.37000	458.407	-658.993	26.639	-401.513	-561.556	28.574	193.469	-491.687	28.700	249.056	-181.889	31.030	-93.235	-143.318	33.317	-239.475	-529.083	33.075	325.587	252.879	1897.975	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
113	0.37333	458.407	-659.082	26.695	-401.498	-561.512	28.575	193.424	-491.660	28.589	249.076	-181.854	31.029	-93.240	-143.238	33.373	-239.475	-529.083	33.075	324.063	252.907	1906.208	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
114	0.37667	458.372	-659.061	26.643	-401.513	-561.548	28.569	193.442	-491.682	28.613	249.065	-181.896	31.001	-93.241	-143.211	33.393	-239.490	-529.018	33.140	322.640	253.146	1914.354	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
115	0.38000	458.403	-658.967	26.672	-401.527	-561.533	28.556	193.442	-491.658	28.626	249.062	-181.824	31.042	-93.256	-143.299	33.261	-239.476	-529.121	33.061	321.123	253.287	1922.353	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
116	0.38333	458.392	-659.010	26.660	-401.488	-561.513	28.568	193.443	-491.630	28.637	249.062	-181.889	31.030	-93.240	-143.295	33.341	-239.475	-529.087	33.093	319.661	253.426	1930.258	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
117	0.38667	458.421	-659.084	26.664	-401.496	-561.452	28.610	193.446	-491.688	28.685	249.073	-181.849	31.049	-93.240	-143.264	33.390	-239.468	-529.051	33.123	318.148	253.515	1938.049	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
118	0.39000	458.414	-659.050	26.589	-401.505	-561.502	28.570	193.413	-491.655	28.505	249.092	-181.897	31.010	-93.247	-143.231	33.320	-239.444	-529.075	33.069	316.697	253.600	1945.734	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
119	0.39333	458.430	-659.031	26.626	-401.514	-561.502	28.607	193.441	-491.656	28.573	249.066	-181.883	31.005	-93.261	-143.290	33.355	-239.498	-529.054	33.110	315.249	253.728	1953.254	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
120	0.39667	458.455	-659.026	26.492	-401.497	-561.513	28.593	193.445	-491.658	28.615	249.085	-181.876	31.065	-93.269	-143.287	33.402	-239.475	-529.082	33.075	313.718	253.667	1960.675	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
121	0.40000	458.452	-659.021	26.578	-401.531	-561.539	28.585	193.430	-491.652	28.636	249.072	-181.905	31.054	-93.223	-143.293	33.312	-239.491	-529.018	33.140	312.267	253.757	1967.942	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
122	0.40333	458.398	-658.987	26.655	-401.503	-561.518	28.586	193.451	-491.640	28.690	249.088	-181.855	31.045	-93.240	-143.283	33.312	-239.475	-529.082	33.075	310.747	253.667	1975.058	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
123	0.40667	458.378	-658.986	26.689	-401.520	-561.530	28.552	193.416	-491.664	28.517	249.055	-181.886	30.989	-93.257	-143.333	33.368	-239.490	-529.018	33.140	309.273	253.840	1982.181	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
124	0.41000	458.404	-659.036	26.579	-401.506	-561.537	28.545	193.428	-491.686	28.589	249.049	-181.899	30.983	-93.248	-143.240	33.405	-239.492	-529.056	33.126	307.763	254.019	1989.223	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
125	0.41333	458.448	-659.036	26.505	-401.521	-561.518	28.604	193.435	-491.689	28.554	249.072	-181.905	31.054	-93.240	-143.311	33.222	-239.491	-529.022	33.158	306.334	254.196	1996.120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
126	0.41667	458.393	-659.002	26.608	-401.517	-561.558	28.534	193.452	-491.686	28.591	249.076	-181.865	31.029	-93.232	-143.230	33.333	-239.467	-529.046	33.104	304.733	254.280	2002.890	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
127	0.42000	458.465	-659.081	26.480	-401.516	-561.527	28.585	193.426	-491.673	28.573	249.089	-181.859	31.054	-93.231	-143.297	33.282	-239.467	-529.046	33.104	303.319	254.467	2009.581	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
128	0.42333	458.429	-659.004	26.588	-401.510	-561.508	28.597	193.433	-491.679	28.646	249.063	-181.858	30.987	-93.252	-143.273	33.328	-239.473	-529.044	33.088	301.714	254.472	2016.182	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
129	0.42667	458.461	-659.054	26.491	-401.499	-561.535	28.563	193.422	-491.656	28.523	249.070	-181.859	31.019	-93.241	-143.277	33.333	-239.498	-529.054	33.110	300.245	254.612	2022.643	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
130	0.43000	458.428	-659.075	26.610	-401.504	-561.506	28.634	193.450	-491.659	28.662	249.064	-181.899	30.967	-93.262	-143.301	33.292	-239.467	-529.046	33.104	298.733	254.696	2028.996	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
131	0.43333	458.438	-659.066	26.522	-401.491	-561.543	28.541	193.420	-491.654	28.499	249.106	-181.885	31.041	-93.245	-143.264	33.370	-239.469	-529.085	33.091	297.230	254.704	2035.225	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
132	0.43667	458.416	-659.043	26.607	-401.488	-561.494	28.571	193.454	-491.692	28.690	249.068	-181.890	31.016	-93.258	-143.299	33.403	-239.467	-529.046	33.104	295.694	254.684	2041.368	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
133	0.44000	458.415	-659.020	26.586	-401.502	-561.492	28.583	193.451	-491.640	28.698	249.059	-181.909	31.025	-93.258	-143.273	33.313	-239.475	-529.082	33.075	294.234	254.830	2047.434	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
134	0.44333	458.384	-659.041	26.627	-401.521	-561.535	28.577	193.453	-491.689	28.712	249.062	-181.849	31.069	-93.259	-143.292	33.297	-239.467	-529.046	33.104	292.721	254.808	2053.337	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
135	0.44667	458.399	-659.035	26.627	-401.511	-561.500	28.622	193.442	-491.684	28.654	249.063	-181.875	30.969	-93.245	-143.277	33.355	-239.468	-529.050	33.122	291.171	254.672	2059.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
136	0.45000	458.391	-659.042	26.762	-401.470	-561.508	28.575	193.429	-491.683	28.599	249.048	-181.908	30.985	-93.278	-143.312	33.382	-239.475	-529.082	33.075	289.765	254.871	2064.866	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
137	0.45333	458.413	-659.049	26.639	-401.491	-561.490	28.585	193.434	-491.650	28.585	249.068	-181.895	30.984	-93.265	-143.291	33.354	-239.469	-529.085	33.091	288.228	254.746	2070.451	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
138	0.45667	458.427	-659.110	26.511	-401.518	-561.488	28.608	193.432	-491.679	28.677	249.075	-181.855	31.046	-93.262	-143.269	33.319	-239.452	-529.111	33.039	286.736	254.819	2075.972	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
139	0.46000	458.420	-659.071	26.599	-401.507	-561.526	28.602	193.401	-491.645	28.837	249.074	-181.849	31.036	-93.251	-143.289	33.374	-239.475	-529.082	33.075	285.150	254.794	2081.354	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
140	0.46333	458.397	-659.008	26.592	-401.518	-561.515	28.586	193.392	-491.662	28.758	249.064	-181.895	31.000	-93.229	-143.267	33.310	-239.493	-529.060	33.144	283.640	254.811	2086.681	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
141	0.46667	458.364	-658.988	26.700	-401.519	-561.563	28.539	193.417	-491.684	28.950	249.094	-181.905	31.007	-93.249	-143.289	33.293	-239.475	-529.082	33.075	282.136	254.824	2091.748	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
142	0.47000	458.402	-659.081	26.643	-401.514	-561.538	28.562	193.456	-491.729	29.165	249.061	-181.878	31.000	-93.231	-143.274	33.298	-239.475	-529.082	33.074	280.630	254.963	2096.829	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
143	0.47333	458.439	-659.073	26.440	-401.508	-561.516	28.581	193.499	-491.713	29.271	249.071	-181.889	31.027	-93.249	-143.324	33.297	-239.475	-529.083	33.075	279.059	254.794	2101.765	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
144	0.47667	458.421	-659.085	26.602	-401.505	-561.528	28.572	193.508	-491.729	29.394	249.074	-181.833	31.028	-93.281	-143.253	33.353	-239.467	-529.047	33.105	277.603	255.102	2106.656	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
145	0.48000	458.421	-659.031	26.594	-401.506	-561.532	28.575	193.525	-491.721	29.568	249.049	-181.865	31.044	-93.235	-143.279	33.347	-239.475	-529.082	33.074	276.111	255.085	2111.382	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
146	0.48333	458.418	-658.999	26.683	-401.522	-561.549	28.543	193.520	-491.788	29.692	249.067	-181.891	31.001	-93.272	-143.273	33.397	-239.498	-529.054	33.110	274.648	255.196	2116.044	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
147	0.48667	458.421	-659.068	26.568	-401.522	-561.547	28.557	193.672	-491.865	30.417	249.063	-181.901	31.013	-93.230	-143.287	33.328	-239.498	-529.054	33.110	273.177	255.390	2120.606	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
148	0.49000	458.409	-659.042	26.632	-401.505	-561.520	28.582	193.662	-491.873	30.397	249.102	-181.852	31.034	-93.275	-143.293	33.348	-239.498	-529.058	33.128	271.696	255.456	2125.030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
149	0.49333	458.384	-658.994	26.725	-401.496	-561.505	28.574	193.683	-491.895	30.378	249.086	-181.909	30.971	-93.201	-143.255	33.288	-239.468	-529.080	33.072	270.222	255.597	2129.352	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
150	0.49667	458.395	-659.030	26.538	-401.495	-561.536	28.566	193.647	-491.874	30.433	249.091	-181.860	31.057	-93.244	-143.274	33.278	-239.475	-529.082	33.075	268.717	255.633	2133.599	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
151	0.50000	458.405	-659.010	26.703	-401.492	-561.496	28.631	193.650	-491.845	30.389	249.061	-181.846	31.045	-93.244	-143.341	33.292	-239.461	-529.049	33.120	267.345	255.956	2137.764	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
152	0.50333	458.387	-659.034	26.832	-401.530	-561.556	28.568	193.654	-491.868	30.407	249.060	-181.874	30.990	-93.256	-143.272	33.408	-239.498	-529.054	33.110	265.783	256.023	2141.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
153	0.50667	458.428	-659.080	26.611	-401.500	-561.556	28.508	193.641	-491.867	30.373	249.063	-181.885	30.993	-93.248	-143.308	33.358	-239.491	-529.017	33.140	264.318	256.142	2145.656	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
154	0.51000	458.446	-659.035	26.519	-401.496	-561.519	28.563	193.659	-491.893	30.378	249.103	-181.873	31.049	-93.231	-143.251	33.289	-239.452	-529.116	33.058	262.894	256.335	2149.507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
155	0.51333	458.380	-659.052	26.563	-401.502	-561.543	28.547	193.620	-491.891	30.344	249.079	-181.865	31.015	-93.230	-143.301	33.272	-239.437	-529.044	33.117	261.416	256.555	2153.187	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
156	0.51667	458.368	-659.078	26.750	-401.505	-561.535	28.542	193.659	-491.893	30.378	249.056	-181.909	30.999	-93.251	-143.259	33.289	-239.499	-529.058	33.128	259.987	256.920	2156.798	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
157	0.52000	458.364	-659.027	26.700	-401.515	-561.538	28.594	193.666	-491.886	30.400	249.076	-181.873	31.065	-93.269	-143.291	33.339	-239.505	-529.056	33.112	258.448	256.885	2160.257	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
158	0.52333	458.423	-658.987	26.630	-401.476	-561.505	28.586	193.654	-491.868	30.407	249.025	-181.899	30.993	-93.291	-143.277	33.330	-239.492	-529.056	33.126	256.924	256.935	2163.572	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
159	0.52667	458.413	-659.043	26.708	-401.495	-561.534	28.572	193.630	-491.893	30.380	249.109	-181.872	31.111	-93.230	-143.309	33.361	-239.498	-529.059	33.129	255.557	257.256	2166.876	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
160	0.53000	458.405	-658.982	26.564	-401.510	-561.527	28.577	193.630	-491.893	30.380	249.064	-181.868	31.033	-93.246	-143.289	33.327	-239.445	-529.079	33.087	254.016	257.395	2170.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
161	0.53333	458.376	-659.073	26.656	-401.506	-561.538	28.548	193.644	-491.876	30.387	249.043	-181.910	30.995	-93.228	-143.247	33.331	-239.467	-529.047	33.105	252.523	257.390	2173.041	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
162	0.53667	458.428	-659.010	26.578	-401.490	-561.492	28.615	193.648	-491.890	30.390	249.091	-181.849	31.084	-93.237	-143.249	33.312	-239.482	-529.118	33.045	251.091	257.652	2176.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
163	0.54000	458.411	-659.021	26.718	-401.493	-561.540	28.538	193.643	-491.910	30.372	249.070	-181.878	31.043	-93.263	-143.225	33.372	-239.498	-529.054	33.110	249.649	257.841	2178.870	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
164	0.54333	458.435	-659.014	26.645	-401.520	-561.515	28.576	193.627	-491.867	30.409	249.044	-181.878	30.997	-93.237	-143.221	33.306	-239.475	-529.087	33.093	248.046	257.803	2181.515	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
165	0.54667	458.430	-658.967	26.586	-401.475	-561.498	28.582	193.643	-491.850	30.414	249.059	-181.917	30.979	-93.207	-143.237	33.257	-239.499	-529.092	33.096	246.589	258.062	2184.134	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
166	0.55000	458.445	-659.013	26.512	-401.486	-561.520	28.599	193.653	-491.915	30.361	249.046	-181.887	30.951	-93.230	-143.251	33.315	-239.492	-529.051	33.108	245.078	258.152	2186.609	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
167	0.55333	458.427	-659.052	26.611	-401.499	-561.522	28.571	193.691	-491.873	30.394	249.084	-181.861	31.044	-93.235	-143.317	33.304	-239.475	-529.082	33.075	243.636	258.253	2189.022	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
168	0.55667	458.397	-659.054	26.578	-401.525	-561.577	28.465	193.646	-491.890	30.390	249.050	-181.884	30.963	-93.261	-143.254	33.436	-239.475	-529.082	33.074	242.175	258.407	2191.324	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
169	0.56000	458.425	-659.049	26.581	-401.523	-561.507	28.588	193.630	-491.893	30.380	249.079	-181.862	31.049	-93.221	-143.279	33.292	-239.468	-529.051	33.123	240.745	258.544	2193.503	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
170	0.56333	458.426	-659.020	26.711	-401.510	-561.514	28.594	193.638	-491.885	30.401	249.054	-181.911	30.978	-93.223	-143.274	33.409	-239.491	-529.022	33.158	239.221	258.651	2195.542	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
171	0.56667	458.429	-659.050	26.640	-401.533	-561.531	28.574	193.664	-491.871	30.443	249.060	-181.868	31.076	-93.235	-143.315	33.304	-239.475	-529.087	33.093	237.809	258.814	2197.546	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
