NO_OF_FRAMES	4967
NO_OF_CAMERAS	4
NO_OF_MARKERS	24
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-12-12, 16:25:26.188	56373.87175403
DATA_INCLUDED	3D
MARKER_NAMES	base_1	base_2	base_3	base_4	base_5																			
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	base_1 X	base_1 Y	base_1 Z	base_2 X	base_2 Y	base_2 Z	base_3 X	base_3 Y	base_3 Z	base_4 X	base_4 Y	base_4 Z	base_5 X	base_5 Y	base_5 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	
4168	13.89000	228.092	-404.150	-672.641	542.743	-397.745	-680.754	106.173	13.962	-656.867	55.133	118.667	-655.897	534.228	-99.155	-672.453	614.983	476.723	1468.419	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	603.935	219.949	934.308	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	576.049	645.777	1490.479	564.711	444.146	1063.567	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	516.356	712.450	428.659	0.000	0.000	0.000	0.000	0.000	0.000
4169	13.89333	228.060	-404.165	-672.716	542.779	-397.709	-680.795	106.142	13.965	-656.894	55.126	118.650	-655.918	534.209	-99.191	-672.445	615.533	475.698	1471.576	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	604.038	218.696	923.338	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	575.800	647.335	1487.692	564.640	445.797	1074.052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	514.949	707.492	428.318	0.000	0.000	0.000	0.000	0.000	0.000
4170	13.89667	228.065	-404.147	-672.711	542.783	-397.716	-680.756	106.181	13.948	-656.854	55.168	118.664	-655.886	534.243	-99.126	-672.443	616.027	474.597	1474.627	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	604.181	217.457	912.270	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	575.418	648.849	1484.733	564.608	447.466	1084.369	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	513.638	702.610	428.512	0.000	0.000	0.000	0.000	0.000	0.000
4171	13.90000	228.090	-404.181	-672.656	542.745	-397.726	-680.788	106.189	13.950	-656.847	55.165	118.652	-655.919	534.222	-99.171	-672.458	616.754	473.523	1477.592	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	604.368	216.231	901.140	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	575.174	650.420	1481.739	564.576	449.086	1094.541	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	512.789	697.846	428.943	0.000	0.000	0.000	0.000	0.000	0.000
4172	13.90333	228.066	-404.112	-672.683	542.780	-397.695	-680.781	106.205	13.962	-656.781	55.125	118.656	-655.931	534.271	-99.153	-672.340	617.422	472.144	1480.397	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	604.457	214.999	889.816	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	574.883	652.003	1478.574	564.573	450.759	1104.653	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	511.968	693.151	429.967	0.000	0.000	0.000	0.000	0.000	0.000
4173	13.90667	228.080	-404.145	-672.714	542.782	-397.739	-680.769	106.203	13.956	-656.847	55.102	118.656	-655.939	534.096	-99.227	-672.527	618.091	470.809	1483.078	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	604.493	213.822	878.340	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	574.591	653.558	1475.322	564.562	452.374	1114.613	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	510.536	688.428	431.902	0.000	0.000	0.000	0.000	0.000	0.000
4174	13.91000	228.110	-404.101	-672.685	542.778	-397.733	-680.807	106.219	13.942	-656.835	55.140	118.657	-655.916	534.241	-99.219	-672.338	618.647	469.587	1485.677	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	604.546	212.564	866.830	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	574.377	655.161	1471.995	564.511	454.012	1124.523	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	509.949	683.811	433.924	0.000	0.000	0.000	0.000	0.000	0.000
4175	13.91333	228.106	-404.152	-672.686	542.729	-397.741	-680.807	106.172	13.919	-656.855	55.137	118.658	-655.941	534.189	-99.164	-672.401	619.167	468.391	1488.177	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	604.602	211.328	855.180	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	574.085	656.749	1468.545	564.516	455.653	1134.297	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	509.859	679.523	436.107	0.000	0.000	0.000	0.000	0.000	0.000
4176	13.91667	228.032	-404.131	-672.765	542.765	-397.730	-680.767	106.217	13.937	-656.818	55.142	118.645	-655.920	534.177	-99.171	-672.453	619.574	467.094	1490.542	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	604.642	210.078	843.454	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	573.824	658.344	1464.982	564.538	457.269	1144.106	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	509.825	675.276	438.889	0.000	0.000	0.000	0.000	0.000	0.000
4177	13.92000	228.093	-404.091	-672.706	542.774	-397.718	-680.762	106.191	13.950	-656.801	55.114	118.644	-655.945	534.247	-99.146	-672.443	619.881	465.696	1492.768	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	604.761	208.937	831.611	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	573.579	660.009	1461.350	564.591	458.941	1153.673	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	510.102	671.111	442.182	0.000	0.000	0.000	0.000	0.000	0.000
4178	13.92333	228.091	-404.152	-672.681	542.740	-397.743	-680.839	106.286	13.965	-656.739	55.175	118.671	-655.889	534.195	-99.221	-672.429	620.305	464.393	1494.887	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	604.878	207.712	819.677	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	573.336	661.644	1457.575	564.645	460.604	1163.118	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	510.617	667.075	445.724	0.000	0.000	0.000	0.000	0.000	0.000
4179	13.92667	228.063	-404.135	-672.715	542.765	-397.702	-680.801	106.205	13.965	-656.821	54.992	118.694	-656.034	534.251	-99.167	-672.396	620.678	463.176	1496.902	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	605.007	206.446	807.637	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	573.037	663.235	1453.708	564.740	462.300	1172.448	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	511.598	663.242	449.742	0.000	0.000	0.000	0.000	0.000	0.000
4180	13.93000	228.072	-404.149	-672.734	542.788	-397.722	-680.803	106.172	13.959	-656.874	55.153	118.669	-655.927	534.158	-99.149	-672.459	621.040	461.964	1498.826	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	605.090	205.216	795.486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	572.798	664.866	1449.745	564.811	463.961	1181.735	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	513.529	659.860	453.095	0.000	0.000	0.000	0.000	0.000	0.000
4181	13.93333	228.055	-404.161	-672.732	542.753	-397.738	-680.795	106.205	13.962	-656.833	55.190	118.643	-655.858	534.201	-99.121	-672.382	621.451	460.733	1500.706	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	605.196	203.970	783.256	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	572.423	666.415	1445.662	564.905	465.595	1190.833	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	513.789	656.227	458.698	0.000	0.000	0.000	0.000	0.000	0.000
4182	13.93667	228.023	-404.126	-672.726	542.772	-397.729	-680.823	106.231	13.960	-656.831	55.136	118.665	-655.924	534.213	-99.178	-672.378	621.791	459.437	1502.350	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	605.257	202.752	770.923	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	572.173	668.060	1441.469	564.978	467.195	1199.843	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	514.656	652.671	464.237	0.000	0.000	0.000	0.000	0.000	0.000
4183	13.94000	228.048	-404.166	-672.712	542.775	-397.751	-680.774	106.217	13.937	-656.818	55.104	118.671	-655.947	534.163	-99.220	-672.519	622.306	458.203	1503.823	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	605.381	201.477	758.454	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	571.875	669.682	1437.169	565.037	468.792	1208.752	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	515.984	649.328	469.862	0.000	0.000	0.000	0.000	0.000	0.000
4184	13.94333	228.035	-404.146	-672.691	542.724	-397.686	-680.726	106.174	13.939	-656.859	55.164	118.655	-655.917	534.198	-99.206	-672.438	622.661	457.083	1505.140	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	605.426	200.259	745.855	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	571.570	671.301	1432.754	565.149	470.362	1217.655	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	517.571	646.182	475.844	0.000	0.000	0.000	0.000	0.000	0.000
4185	13.94667	228.095	-404.127	-672.760	542.768	-397.747	-680.789	106.238	13.940	-656.813	55.126	118.658	-655.943	534.215	-99.223	-672.399	623.053	455.891	1506.215	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	605.573	198.971	733.159	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	571.252	672.918	1428.231	565.217	471.931	1226.452	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	519.272	643.156	482.261	0.000	0.000	0.000	0.000	0.000	0.000
4186	13.95000	228.006	-404.183	-672.763	542.757	-397.733	-680.781	106.224	13.940	-656.812	55.110	118.659	-655.953	534.301	-99.159	-672.423	623.448	454.597	1507.482	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	605.654	197.713	720.407	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	570.909	674.528	1423.613	565.332	473.522	1235.147	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	520.920	640.132	489.129	0.000	0.000	0.000	0.000	0.000	0.000
4187	13.95333	228.123	-404.164	-672.694	542.759	-397.738	-680.734	106.231	13.961	-656.829	55.211	118.657	-655.882	534.207	-99.141	-672.430	623.940	453.388	1508.632	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	605.722	196.604	708.117	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	570.611	676.211	1418.888	565.504	475.169	1243.715	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	522.975	637.234	496.249	0.000	0.000	0.000	0.000	0.000	0.000
4188	13.95667	228.131	-404.082	-672.697	542.737	-397.690	-680.767	106.194	13.957	-656.845	55.126	118.670	-655.939	534.305	-99.075	-672.354	624.338	452.172	1509.537	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	604.992	195.652	697.848	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	570.314	677.698	1414.105	565.650	476.808	1252.174	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	525.145	634.636	503.642	0.000	0.000	0.000	0.000	0.000	0.000
4189	13.96000	228.053	-404.116	-672.686	542.764	-397.729	-680.767	106.204	13.961	-656.833	55.162	118.668	-655.900	534.201	-99.121	-672.404	624.608	450.906	1510.345	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	603.608	195.094	689.036	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	569.909	679.277	1409.149	565.783	478.390	1260.541	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	527.618	632.107	511.201	0.000	0.000	0.000	0.000	0.000	0.000
4190	13.96333	228.076	-404.093	-672.691	542.771	-397.721	-680.800	106.155	13.956	-656.898	55.156	118.671	-655.938	534.225	-99.158	-672.475	624.945	449.790	1511.042	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	602.319	194.769	680.596	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	569.613	680.859	1404.142	565.899	480.010	1268.783	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	529.606	629.383	519.634	0.000	0.000	0.000	0.000	0.000	0.000
4191	13.96667	228.094	-404.138	-672.708	542.761	-397.755	-680.756	106.186	13.956	-656.862	55.105	118.672	-655.974	534.198	-99.221	-672.457	625.374	448.624	1511.658	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	601.018	194.669	672.352	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	569.237	682.480	1399.002	566.075	481.667	1276.878	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	531.462	626.889	528.401	0.000	0.000	0.000	0.000	0.000	0.000
4192	13.97000	228.022	-404.161	-672.744	542.738	-397.743	-680.839	106.224	13.949	-656.834	55.197	118.637	-655.898	534.203	-99.027	-672.260	625.751	447.435	1512.108	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	600.011	194.666	664.355	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	568.870	684.107	1393.783	566.189	483.296	1284.846	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	533.455	624.324	537.619	0.000	0.000	0.000	0.000	0.000	0.000
4193	13.97333	228.028	-404.171	-672.735	542.763	-397.725	-680.814	106.179	13.959	-656.837	55.112	118.654	-655.968	534.339	-98.999	-672.162	626.167	446.256	1512.493	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	598.981	194.846	656.417	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	568.515	685.649	1388.450	566.262	484.940	1292.749	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	535.339	621.922	547.186	0.000	0.000	0.000	0.000	0.000	0.000
4194	13.97667	228.078	-404.117	-672.695	542.746	-397.731	-680.834	106.158	13.954	-656.871	55.116	118.650	-655.942	534.190	-99.104	-672.404	626.709	445.047	1512.781	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	597.826	194.973	648.646	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	568.076	687.185	1382.980	566.366	486.546	1300.572	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	537.221	619.472	557.159	0.000	0.000	0.000	0.000	0.000	0.000
4195	13.98000	228.019	-404.166	-672.711	542.761	-397.754	-680.841	106.185	13.935	-656.857	55.161	118.647	-655.907	534.285	-99.006	-672.114	627.066	443.820	1512.886	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	596.879	195.009	641.296	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	567.711	688.756	1377.395	566.375	488.104	1308.246	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	538.894	617.194	567.515	0.000	0.000	0.000	0.000	0.000	0.000
4196	13.98333	228.082	-404.112	-672.665	542.765	-397.729	-680.767	106.221	13.967	-656.851	55.104	118.659	-655.979	534.364	-99.063	-672.133	627.482	442.675	1512.994	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	596.110	195.179	634.242	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	567.320	690.381	1371.775	566.394	489.662	1315.806	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	540.482	614.937	578.239	0.000	0.000	0.000	0.000	0.000	0.000
4197	13.98667	228.059	-404.157	-672.704	542.753	-397.727	-680.820	106.204	13.961	-656.835	55.101	118.670	-655.923	534.337	-99.103	-672.223	627.882	441.323	1512.912	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	595.629	195.283	627.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	566.909	692.014	1366.032	566.461	491.267	1323.214	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	542.041	612.786	589.294	0.000	0.000	0.000	0.000	0.000	0.000
4198	13.99000	228.043	-404.131	-672.755	542.768	-397.736	-680.813	106.183	13.948	-656.882	55.168	118.662	-655.901	534.352	-98.997	-672.053	628.232	440.014	1512.656	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	595.079	195.441	619.848	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	566.514	693.631	1360.167	566.569	492.874	1330.570	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	543.641	610.700	600.343	0.000	0.000	0.000	0.000	0.000	0.000
4199	13.99333	228.061	-404.166	-672.685	542.746	-397.691	-680.799	106.191	13.946	-656.873	55.126	118.690	-655.956	534.339	-99.069	-672.120	628.595	438.726	1512.244	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	594.810	196.169	612.927	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	566.162	695.306	1354.265	566.618	494.412	1337.802	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	544.974	608.621	611.989	0.000	0.000	0.000	0.000	0.000	0.000
4200	13.99667	228.074	-404.140	-672.686	542.730	-397.742	-680.807	106.174	13.969	-656.846	55.110	118.658	-655.954	534.324	-99.019	-672.207	629.029	437.570	1511.814	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	593.760	196.998	605.670	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	565.741	696.938	1348.199	566.686	495.975	1344.938	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	546.087	606.671	623.915	0.000	0.000	0.000	0.000	0.000	0.000
4201	14.00000	228.011	-404.143	-672.677	542.745	-397.702	-680.775	106.247	13.972	-656.814	55.120	118.652	-655.965	534.243	-99.066	-672.320	629.291	436.406	1511.280	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	592.476	198.110	598.417	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	565.408	698.610	1342.090	566.790	497.505	1351.953	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	546.918	604.657	636.129	0.000	0.000	0.000	0.000	0.000	0.000
4202	14.00333	228.044	-404.107	-672.716	542.751	-397.722	-680.773	106.224	13.974	-656.831	55.138	118.672	-655.948	534.271	-99.091	-672.317	629.697	435.168	1510.817	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	591.125	199.340	591.320	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	564.969	700.264	1335.787	566.941	499.084	1358.908	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	547.463	602.702	648.439	0.000	0.000	0.000	0.000	0.000	0.000
4203	14.00667	228.077	-404.094	-672.690	542.771	-397.721	-680.800	106.184	13.932	-656.869	55.109	118.676	-655.958	534.203	-99.115	-672.377	630.074	434.074	1510.057	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	589.534	200.662	584.273	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	564.504	701.851	1329.460	567.103	500.688	1365.748	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	547.759	600.867	660.831	0.000	0.000	0.000	0.000	0.000	0.000
4204	14.01000	228.025	-404.155	-672.743	542.759	-397.734	-680.781	106.161	13.950	-656.847	55.101	118.671	-655.947	534.282	-99.158	-672.288	630.518	432.851	1509.243	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	588.044	202.193	577.417	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	564.124	703.476	1322.992	567.299	502.308	1372.491	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	547.730	599.133	673.232	0.000	0.000	0.000	0.000	0.000	0.000
4205	14.01333	228.047	-404.158	-672.715	542.763	-397.725	-680.814	106.231	13.961	-656.829	55.151	118.664	-655.914	534.227	-99.088	-672.365	631.055	431.662	1508.291	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	586.388	203.818	570.570	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	563.717	705.122	1316.436	567.504	503.920	1379.093	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	547.471	597.506	685.647	0.000	0.000	0.000	0.000	0.000	0.000
4206	14.01667	228.134	-404.113	-672.644	542.728	-397.721	-680.832	106.177	13.941	-656.872	55.128	118.657	-655.943	534.263	-99.222	-672.328	631.404	430.475	1507.315	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	584.328	205.777	563.720	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	563.356	706.746	1309.771	567.632	505.493	1385.643	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	547.233	595.824	697.965	0.000	0.000	0.000	0.000	0.000	0.000
4207	14.02000	228.078	-404.097	-672.699	542.779	-397.709	-680.795	106.221	13.980	-656.845	55.101	118.666	-655.977	534.214	-99.153	-672.393	631.835	429.218	1506.086	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	582.419	207.950	556.990	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	562.904	708.405	1302.933	567.819	507.061	1392.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	546.848	594.206	710.224	0.000	0.000	0.000	0.000	0.000	0.000
4208	14.02333	228.082	-404.170	-672.686	542.773	-397.753	-680.750	106.218	13.941	-656.837	55.077	118.661	-655.992	534.217	-99.157	-672.446	632.303	427.970	1504.791	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	580.770	210.288	550.264	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	562.545	710.044	1295.991	567.955	508.595	1398.483	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	546.439	592.413	722.388	0.000	0.000	0.000	0.000	0.000	0.000
4209	14.02667	228.087	-404.135	-672.641	542.777	-397.709	-680.795	106.199	13.959	-656.869	55.179	118.672	-655.915	534.291	-99.136	-672.398	632.700	426.717	1503.390	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	578.968	212.872	543.569	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	562.093	711.695	1288.946	568.069	510.154	1404.724	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	546.247	590.520	734.540	0.000	0.000	0.000	0.000	0.000	0.000
4210	14.03000	228.141	-404.172	-672.657	542.754	-397.727	-680.820	106.177	13.967	-656.869	55.096	118.659	-655.981	534.263	-99.206	-672.453	633.098	425.533	1501.891	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	577.155	215.605	536.874	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	561.614	713.442	1281.735	568.233	511.702	1410.882	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	546.607	588.223	746.827	0.000	0.000	0.000	0.000	0.000	0.000
